image_id,question,answer,path
818EfQME-UL,What brand is the mobile case?,Solimo,62/62039b98.jpg
71w2p8pfiUL,What is the product's brand?,Solimo,99/99179992.jpg
81F7bCfMDOL,What material is the shoe made of?,Synthetic,86/86f06e2b.jpg
71MvpIstEWL,Who is it great for?,Child,7e/7e634796.jpg
71vCBRJ0XAL,What shape is the heel?,Wedge,c0/c03c952e.jpg
71EBK9Us0PL,What kind of flowers are present?,White,19/1964fdce.jpg
71GOgFVO6yL,What material is it made from?,Leather,32/32df48c9.jpg
61LwCBQ21OL,What phone is the cover for?,IPhone,5d/5d110703.jpg
81BwC5amygL,What company distributes this item?,Wholefoods,3c/3cddde98.jpg
81pMzepe0BL,How many cameras does it have?,One,95/95aac74d.jpg
41UGw13z3AL,What is the jewelry's color?,Silver,74/743de285.jpg
71X48o27UkL,What color is the icing?,Pink,0e/0eece676.jpg
61pPzPWlUzL,What animals are depicted?,Owls,31/3104d053.jpg
91oyz23cEIL,What kind of boot is it?,Ankle,84/84cb60e7.jpg
71wiz8L24GL,What kind of print is featured?,Mountain,f2/f215797c.jpg
71DqhpZbR7L,What color is the phone cover?,Multi-Colored,a0/a0b8a42c.jpg
71bOp4qhzJL,What is the case's background color?,Black,11/11456369.jpg
61-jwWHLOHL,What color is the dress?,Orange,97/97b4a138.jpg
71oItIMfXiL,What is the general color of the sky?,Blue,6a/6ab5b4bc.jpg
61ByY3NXqiL,What is attached to the container?,Clip,44/44b04cab.jpg
81YAPPy05EL,How many legs does it have?,Three,2b/2ba81345.jpg
7151DQ+nP3L,What phone brand is visible?,Motorola,5f/5f375ef9.jpg
61p9OeSQH1L,What shape are the candles?,Round,3e/3e4d2b9f.jpg
81BVCFCxHBL,What phone model does the case fit?,Stylus,cb/cba71dd7.jpg
51nUUtrJ8YL,What tree is pictured?,Palm,cc/cc0f14fb.jpg
A1Jj90-Rb9L,What is the shape of the mirror?,Square,0c/0c1cdf47.jpg
813sMMYikUL,What shape is the table?,Round,c1/c183754c.jpg
71fJEIUeR2L,Is this a fitted topper?,No,06/065a10d2.jpg
61u4eOfa41L,What is the case's primary color?,Black,24/24958aea.jpg
A11qh6eGnKL,Is assembly needed?,No,6b/6bf8b17c.jpg
611fXcrirgL,What is the bulb color?,Daylight,24/24be1c4b.jpg
51iNsnzRhBL,What color is the label?,Green,f9/f9e29615.jpg
51zn1zlgjLL,What color is the bin?,Green,88/881d70cf.jpg
71xoAj7IVfL,What is the sandal's color?,Aqua,b2/b2dc4132.jpg
81bbWHHKfXL,What kind of structure is pictured?,Molecular,49/49ae0051.jpg
71WNMmldy+L,What is the brand?,Solimo,58/58a3915c.jpg
91eooupRzIL,Are these gloves typically used indoors?,Yes,4c/4cb3e979.jpg
61yxyQLcW7L,What type of cable is this?,HDMI,8a/8ae9b9f9.jpg
71XHkfT+kUL,What material is the product made of?,Stainless,63/63bf030d.jpg
71zrWEn3ZCL,What is the chair cover's color?,Black,18/1822139f.jpg
71WjvnOhykL,What is the pattern design?,Paint,cb/cb2b9b94.jpg
61Q48pSxF8L,What is the material of the case?,Plastic,04/0458c0bc.jpg
61Ot9qEVqOL,What color is the comforter?,White,29/29768bdf.jpg
71k8+4RMw5L,What is the color of the sandal?,Tan,8d/8dcce70c.jpg
91RXmgWS9zL,What is the color of the sole?,Black,f0/f0997a55.jpg
71NieACpHKL,What adds glitz to the lamp?,Crystal,73/739a7737.jpg
71pxwZpsqHL,What material is the shoe?,Suede,63/637d1a35.jpg
71ZXUk6dFGL,What material is the cover made of?,Canvas,7f/7f45b932.jpg
812IpSFHrPL,How many chairs are pictured?,Two,18/186d8d4b.jpg
71Ok5vFl3BL,What generation Moto E is it for?,Third,58/5884e8b2.jpg
61IxhujxkxL,What is the shoe’s style name?,Flora,69/69787ec4.jpg
910WIIzuQJL,What type of mechanism does this recliner utilize?,Pushback,f3/f398bf42.jpg
81T-RzDunJL,What shape is this sofa?,Sectional,08/081a8889.jpg
71zeDNfhlZL,What is the main color of the boot?,Red,46/46ddc469.jpg
71ieu8jIRpL,What shapes are frequently repeated?,Triangles,96/96b42b54.jpg
31z0I+YkAKL,What is the capacity of the power bank?,2000,83/83c595ec.jpg
71iS6DOrGpL,Which phone does this cover fit?,Lumia,f2/f269e260.jpg
71rTjm7GOtL,What is the object?,Cover,12/1283efc5.jpg
71Mreba+lHL,What year was this model released?,2019,4d/4d1aa708.jpg
51Nn3Nl2jKL,What shape is the lampshade?,Drum,04/046cb54f.jpg
71TwBblHdxL,What is the lightbulbs' color?,White,a6/a6a6207f.jpg
81DtJxFz93L,What phrase is written on the case?,Easy,90/909fc16a.jpg
61Lxc1kd8xL,What is the phone brand's name?,Amazon,de/de934ed7.jpg
71OXWJqmJ6L,What is the background color?,Blue,c8/c8cd8216.jpg
A19dc-hOcyL,Does the chair come with a pillow?,Yes,59/5944b05d.jpg
A16PfQZjP8L,How many pillowcases are included?,Two,e7/e7731e37.jpg
81GVzswC4LL,What pattern is shown on the tie?,Floral,02/020633e1.jpg
71m58ZyTYKL,What is the chair's height?,42.9,20/20191972.jpg
510l+LGxYeL,What color is the lampshade?,Gray,35/357703ec.jpg
71P4jn8v5tL,Is this detergent scented?,No,5c/5ccc7b20.jpg
61fzI06PFdL,How many cameras are visible?,One,b8/b8edfb67.jpg
91ppY8VufVL,What surface is raised?,Bezel,49/49735633.jpg
61dHyWS9w8L,What is the brand of the phone case?,Solimo,b9/b9a761e9.jpg
61XfByUU5XL,What is the shoe's toe style?,Closed,d0/d06868e5.jpg
713JMOk3XcL,Is this a Solimo product?,Yes,54/545ce5f4.jpg
A1kexar9hlL,Which brand is the product?,Urban,27/274ab9f4.jpg
71c+boggEuL,What color is the label?,Purple,f1/f1de5232.jpg
8127kUo0GmL,What is the sheet's style?,Flat,ea/eabbb770.jpg
81LfLe9HnFL,What is the weight in grams of this item?,Fifty,38/385a4556.jpg
61kmuVQKapL,Is this stackable?,Yes,3b/3b0f8a5b.jpg
61WpkMmj1FL,What color is the shoe?,Blue,9b/9bc30d59.jpg
71NZF55BWkL,Is the case 3D?,Yes,8f/8fea3e0f.jpg
81WeVJiVoGL,Is the product spicy or not?,Spicy,92/924cd690.jpg
61BtUE6qpEL,Is the case multicolored?,Yes,6c/6c574857.jpg
71D+CrJfzKL,What is the brand name?,Rivet,8b/8b7224e1.jpg
71fw+JjgZeL,What color is the case?,Multicolor,5e/5edbd79a.jpg
A1b8JSbejjL,"What is height, in inches?",Two,2a/2a6b651d.jpg
717MdJeZl2L,How many earrings are shown?,Two,0b/0b32c10a.jpg
81iBQfCRl5L,What phone is this for?,Vivo,be/be637919.jpg
71cagi4uOML,How many colors are evident?,Four,38/382427cc.jpg
81-Mb+CoM1L,What year was this sandal created?,2017,3b/3b151558.jpg
71DQ0tUUGlL,What is the base material?,Marble,82/82555e42.jpg
8179qRq3m2L,What color are the sides of the mattress?,Brown,8c/8c5f2778.jpg
61vy-RQ6S5L,What color is the product described as?,Multi-colored,29/290736e0.jpg
51xaROmnKVL,What color is the product container?,White,eb/ebff02f2.jpg
81IfQ5If4XL,What is the main color?,Pink,d4/d4085465.jpg
71WOBYc9dRL,What colour are the clouds?,Pink,aa/aaf5baa5.jpg
71ulEzcTngL,What is the last digit on the case?,Nine,24/24747e2a.jpg
71jmcJQlI4L,What is printed on the case?,Flowers,11/110c7233.jpg
81kYEoHUGdL,What is the length of the pillowcases in inches?,Nine,ec/ec287d2f.jpg
51XStO9E1oL,What material is the cover described as being?,Soft,26/2654d98e.jpg
717LZcBILWL,What is the color of the mobile case?,Multicolor,f2/f2d497d2.jpg
81fUYI2sO4L,What year was this model released?,2017,1a/1a4c8d1c.jpg
91YtZd0UG-L,Is there a lamp visible?,Yes,26/26f44697.jpg
A1vlC7u8PhL,What is the brand's name?,Stone,0a/0ab1d2f6.jpg
61shkbWmHlL,What type of weather is depicted?,Rain,dc/dc2ac795.jpg
81-RkdueXoL,What primary color is the large stripe?,Red,2c/2cb75b24.jpg
71R9aBxND6L,What is the case advertising about girls?,Prettiest,cf/cf7ecb7c.jpg
91eO46trI8L,What is it made from?,Paper,be/be21f02a.jpg
81ZhR-3UQcL,What is the prominent color on the left?,Yellow,a1/a114d2eb.jpg
61FBBmfmnpL,What is the brand of this product?,Solimo,c1/c1b7a72e.jpg
81TpqQnusgL,What material is the case?,Silicon,11/11bccab5.jpg
613tpFeJHrL,What color are the bulbs?,White,ea/ea4138e9.jpg
610bYFJ-TWL,What is the product type?,Ottoman,9b/9b6ea276.jpg
71+mQUVnexL,What color is the phone case?,Blue,85/853801f0.jpg
81w5SmxSunL,What kind of breast is shown?,Turkey,93/9308ecfc.jpg
71zFtJRva+L,What type of footwear is shown?,Loafer,6d/6d96c84d.jpg
812jtub4q9L,Are these shoes for men?,Yes,de/dea3f090.jpg
81kpzPKbCxL,What color is the main pattern?,Gray,ac/acd4c652.jpg
71dmUXMBjrL,What phone is the case for?,Huawei,ca/cab4860d.jpg
81DjqGC9aqL,What is the shoe's style?,Brogue,48/48b7954a.jpg
81j3Lci2C6L,How is the case printed?,3D,cf/cf80d6e8.jpg
61sfCcrDdGL,Which country's flag is displayed?,Britain,6b/6b48d2ec.jpg
61sV1-w3KrL,What item is depicted?,Cover,2d/2d54d118.jpg
6165YWYgdHL,What material is the case made of?,Plastic,64/644b853b.jpg
B1pUNOLmVsS,Is this item a home or office product?,Home,38/3863a3ae.jpg
71yz2DLSgVL,What brand made the case?,Solimo,05/05752c08.jpg
71t3SMMfdzL,What color is the tongue?,Pink,49/4948bca8.jpg
51180kJSIyL,What shape are the filters?,Circular,85/8581ddeb.jpg
61afCLTAj0L,"What month does ""September"" represent?",September,30/30d1e408.jpg
81W2ZePpK8L,Is the speaker waterproof?,Yes,58/58f15ea9.jpg
61Uv1YCh9zL,What brand is this jewelry?,Amazon,16/1678cf72.jpg
71lWHdLxe1L,What primary color is prominent?,Yellow,b3/b313c5e8.jpg
71UQ29ZdyCL,What is the product's type?,Case,4d/4df9a76d.jpg
61U6I5tj-2L,What is the color?,Others,04/045e386c.jpg
91oiSVwU7OL,What is the brand name?,AmazonBasics,ce/ce8504bc.jpg
51D-SUrW7xL,How many centimeters tall is the bottle?,Twenty-two,52/52b424eb.jpg
711m4npForL,What is the TOG rating?,Nine,0c/0c3a7d4e.jpg
31AC9T9JHFL,What is the main color of the cushion?,Boxwood,0a/0a96aebd.jpg
71248Tq0d1L,What style is the case?,Pattern,61/61537bb8.jpg
616aWMSBq9L,What phone is the case for?,Samsung,2c/2ceb1a9a.jpg
91u2HPTlxvL,Are the tablets vegan?,Yes,a1/a1f36d23.jpg
81Z43nj6IgL,What is the product type?,Handbag,a4/a4f63f84.jpg
61wI1gUfrCL,What accessory is displayed on the case?,Sunglasses,f5/f5dadacd.jpg
61i0YxO+sDL,What is the brand of the case?,Solimo,30/302d1a3e.jpg
71UEovoYkYL,What kind of cover is it?,Back,cb/cb88b97a.jpg
61VMELWlucL,What year was this shoe modeled?,2017,6c/6c86c078.jpg
61J6wUIbeUL,What are the people doing?,Standing,ab/ab1e806b.jpg
81QafoVYTlL,How many grams?,500,a8/a81a1749.jpg
813cvgNnE6L,Is this product organic?,Yes,d1/d1c76f04.jpg
91bqXDSUhLL,How many sheets included?,One,59/594cc0f7.jpg
A1aUOchg9wL,What color is the dresser?,Brown,69/69e5b8f0.jpg
81bnb6Ao6lL,What is the brand?,AmazonBasics,24/24a5ef4e.jpg
91TIB6qz55L,What is the backpack's height in inches?,17.5,4b/4bb7adda.jpg
71KNCN-YffL,What is being shaded in the image?,Sun,46/468c95d1.jpg
71n36zEO9OL,What brand is this phone case?,Solimo,bf/bff62a42.jpg
81tR5Wf4CgL,What material are the belt loops?,Leather,26/267a4f25.jpg
7178G4tlyEL,What is the color of the boot?,Brown,f4/f4227187.jpg
81LyZUXjZvL,What is the texture of the peanut butter?,Crunchy,2b/2bcb8844.jpg
71xr3qVLImL,What shape are the small designs?,Stars,14/1497877f.jpg
61C6OPPh1eL,What is the height in inches?,7.9,2e/2ee86189.jpg
81QiauSTQzL,What color are the handles?,Gray,00/00428c90.jpg
81Mt1qS2rBL,Is it a phone case?,Yes,d0/d06a1218.jpg
71eQafxouDL,What brand is the phone case?,Solimo,df/df1f80f6.jpg
619iZ2toTzL,What material are they made of?,Rubber,2d/2d523d86.jpg
81pMzepe0BL,What is the phone brand?,HTC,95/95aac74d.jpg
71sjVdrZ-YL,Are these for indoor use?,Yes,72/72264fee.jpg
71UIZ0Kvi7L,"What is the case's weight, in grams?",Fifty,55/55a97e82.jpg
71az+-yZfUL,What material does the image resemble?,Wood,24/245ef501.jpg
61myHiMSxCL,How many liters does it hold?,Three,d8/d81ad8bc.jpg
71MFy2VCBfL,What is the phone brand?,Solimo,2f/2f51aeee.jpg
816JHZKn2ML,Which phone is this case for?,Vivo,24/24370668.jpg
71KfQYWUm7L,Is the clip silver?,Yes,aa/aa368072.jpg
81NkhXD2Q-L,What type of ports are presented?,USB,68/6814f068.jpg
51PDAbsa1EL,What shape is the base?,Round,e5/e5aca564.jpg
51VzLNlFCwL,What type of support is provided?,Neck,9f/9f148729.jpg
61QyuPZkLWL,What color is the tripod?,Black,21/21d9f1c9.jpg
61KGXjrIImL,How many earrings are in the picture?,Two,0b/0be40641.jpg
71HnyqXGgKL,What drug does this test for?,Marijuana,7b/7b43c433.jpg
71YzxECO6eL,What style of boot is it?,Chukka,1e/1e50b2c8.jpg
71yfBN3Ac5L,What is the color of the hearts?,Red,8a/8a9d29dd.jpg
91IjyKZ76qL,What's the setting depicted?,Desert,c6/c6889ed4.jpg
61LWqVniLAL,Is it under warranty?,No,fb/fb8b48ee.jpg
91fO1sEnv7L,Is the pancake mix vegetarian?,Yes,1c/1c9eede6.jpg
71VY5KzzYFL,What type of cup is this?,Tumbler,85/8555220c.jpg
81cl27vwoqL,What is the pattern style of the cover?,Designer,3d/3da267e5.jpg
81lWii0sB5L,What is the dominant color?,Black,80/8089deb0.jpg
71qQoG3WzbL,What certification does this have?,Kosher,84/84799590.jpg
71+MSbVDBEL,What type of product is this?,Case,18/1892d5cb.jpg
81PvzYkH74L,What is the brand name?,Solimo,72/72d3b443.jpg
917igtGaOeL,Is this mouse wired or wireless?,Wireless,d6/d6740eb1.jpg
71NNBLx7lpL,What are the wheels designed to climb?,Stairs,a2/a2c39a9f.jpg
61pVQikJ77L,What material is the case?,Clear,d0/d02c89be.jpg
71h4aRuujHL,Is this a phone case?,Yes,a4/a4115187.jpg
718AjBLIxDL,What brand produces this product?,Whole,b7/b76ba578.jpg
71fHyF2AAXL,What phone model is the case for?,Lyf,95/95880ac4.jpg
711iDooOi0L,What Samsung device is the cover for?,A8 Plus,0c/0c2e93d4.jpg
61bKICo5lcL,What is the image behind the skull and guitar?,Black,97/97a86beb.jpg
71y+aWMn-IL,What color is the phone case background?,Yellow,08/08655cff.jpg
71ATz5kfCmL,What is the predominant color?,Blue,7a/7a300503.jpg
81j4ofL9+7L,How many compartments does it have?,Three,6a/6ab5e51d.jpg
61dQg-p8qAL,What is the name printed on the case?,Solimo,5d/5d51796b.jpg
61OnkGVhMWL,What brand is shown?,AmazonBasics,35/3595924e.jpg
710WAiNF9GL,Is it hard or soft case?,Hard,4d/4d04f34b.jpg
A1HcabLwaHL,What is the style of the rug?,Modern,b8/b8b18c20.jpg
81XcWR2KHQL,What material is used?,Hard,43/437dc28b.jpg
81G995Yq56L,What is the phone case material?,Hard,f6/f6d091c0.jpg
61DxjCNy2dL,What material is the phone case made of?,Silicone,da/dab0da19.jpg
71M42uf5amL,What material is the cover made of?,Silicone,24/24e871d9.jpg
81BrDQJw6aL,What brand makes the phone case?,Solimo,50/50ebebc6.jpg
717kq4uPj2L,What brand is it?,Amazon,5c/5c2037b2.jpg
710vi0E1ccL,What is the accessory's color?,Brown,94/946811ab.jpg
71BqxxCmFmL,What color is the shoe?,Yellow,cd/cd475893.jpg
61pxGGXCRmL,What is the color of the case?,Multicolored,1e/1e88fc09.jpg
81nMf+As-cL,What color are the sheets?,Grey,dd/dda2789f.jpg
71mqTTihfcL,What is the main object shown?,Phone,da/da578f5d.jpg
81e-8Or4d7L,What kind of handle does it have?,Telescoping,71/71a706f6.jpg
61cvMnzz25L,What color is the phone case?,Black,b7/b7ee1cca.jpg
718K+axSbhL,What pattern shapes are displayed?,Diamond,25/253a1bce.jpg
81L2h4BzPFL,What is the closure type?,Lace-Up,21/21b8336e.jpg
71L5RHftWML,What type of footwear is it?,Boot,66/662e3bc2.jpg
71p4QHJS9JL,What is the texture of the print?,Wooden,8c/8ccc83ee.jpg
81DNzp4XFcL,What color are the socks?,Black,9a/9ae94bd7.jpg
61FBnDV2tcL,What is the phone model this case fits?,Vivo,ae/ae7e798a.jpg
61kDe+m2frL,What is the shoe's main color?,Purple,28/28788dbb.jpg
71OSg+bGWlL,What is the brand?,Solimo,11/1159b0e3.jpg
91g4w37A0YL,What is the condition of the nuts?,Roasted,5c/5c28e53b.jpg
61OnkGVhMWL,What brand is shown?,AmazonBasics,35/3595924e.jpg
61crYylG++L,What is the brand name?,ThreeSixtyFive,10/1036878c.jpg
81n3FUr28hL,What is the dispenser's color?,White,90/90ebbd4a.jpg
71Fdogf-3BL,What fruit is visible?,Apple,90/90456bd6.jpg
71yAmOVbjOL,What material is the pattern imitating?,Wooden,64/640db6bb.jpg
71MYPYoE+QL,What is the primary color of the longest crayon shown?,Yellow,0a/0ac49292.jpg
91mlkoVz9gL,What is on the bedside table?,Clock,2d/2d28c40f.jpg
71HBR9aDazL,What phone is this case designed for?,Vivo,1a/1a45478a.jpg
71vD9mdIxyL,What company makes this slipper?,Amazon,33/3393e79f.jpg
81nOeWT-l9L,What is the case designed for?,Lyf,a5/a517ff05.jpg
71bQryXoBVL,What object is shaped like a flower?,Blossom,20/20b6a3a6.jpg
71JZbHTT2wL,What type of legs does the sofa have?,Metal,0b/0b85644f.jpg
71SDKffYMKL,Where was it crafted?,USA,ed/ed2e5554.jpg
21oIOJ2iaUL,What is the vest's weight?,8kg,ac/ac63688e.jpg
71jgSOtBa1L,What brand is the product?,Solimo,c9/c9fd1330.jpg
612Tj+d+c2L,What material is listed in the bullet points?,Canvas,34/34159de4.jpg
61dzbzxxxnL,What brand is this product?,Ravenna,9e/9e4e29cc.jpg
8149S+Xi+2L,What color is dominant?,Black,38/3832c1d4.jpg
714R68PgH1L,What glaze covers the salmon?,Teriyaki,79/792b508b.jpg
71wYp0Qx01L,What closure type is on the sandal?,Buckle,63/631f0541.jpg
81c7SpeVyfL,What closure type does this shoe use?,Velcro,b4/b4520e41.jpg
61iU0P8HoeL,What is the product type?,Case,18/18f73e7f.jpg
71DmTPMNJpL,What gender is the product for?,Girls,c3/c32c5f43.jpg
71Av62NnBqL,What material is the shoe made of?,Suede,70/702f7fe5.jpg
811ISeXqTOL,What category does this item fall into?,Shoes,32/3268eb71.jpg
61CQE4nfE0L,What color is the lid?,Pink,6a/6afa3dbe.jpg
81rJXCsYEJL,What is the closure type?,Slip-on,db/dbac7fb7.jpg
71aRxGK0BKL,Which phone model fits this cover?,Samsung,37/374e0a76.jpg
71z8AD+T96L,What brand is it?,Solimo,92/92f1034d.jpg
61bSpayWphL,What is the brand name?,Solimo,e0/e07277fe.jpg
61qEQk9+tJL,What is the brand?,Solimo,16/168c75fc.jpg
61Sgb9oNJxL,What brand is it?,Amazon,d0/d0c59762.jpg
81vj-uc5tgL,What phone is the case for?,Gionee,a5/a55ef285.jpg
61dyOsYzGnL,What brand is this shoe?,Drop,14/140cea80.jpg
716nnzhWWSL,What is the length of this cable in feet?,Ten,c1/c1d3fe93.jpg
81dUjBBUO0L,What type of product is this?,Case,4f/4f26ed97.jpg
71CSU8aSM6L,What brand is the case?,Amazon,4b/4b3d52a5.jpg
71KRpAT+q2L,What brand is this item?,Solimo,38/38512d49.jpg
71wuBT3qT4L,How many cameras are on the back of this phone?,Two,83/8383b5ab.jpg
71NVxm2vx8L,What color is the background?,Pink,3c/3cbeedc3.jpg
81IlzRAfwTL,What animal is depicted?,Peacock,4a/4a880a9d.jpg
519Hm9mRdBL,What are the flowers doing?,Embroidered,62/623d1e24.jpg
61gKwKc-bxL,What brand is it?,Amazon,12/12287a6f.jpg
71bcQG119tL,What is in the image's background?,Sky,74/74e504ef.jpg
51Fmeti+epL,What is the height of the container in inches?,4.72,7e/7e27d4c6.jpg
61ltiKQTzIL,What is the brand of the product?,UMI,6d/6dfad64b.jpg
81ZFZWmoKyL,What is the outer material?,Synthetic,53/538baad9.jpg
61XA128CV7L,Is the ring part of a set?,Yes,60/6044ba39.jpg
815SEZe3qlL,What material does the cover look like?,Wood,88/88fe10d6.jpg
813herG6A7L,What pattern is on the shoe?,Snakeskin,ae/aeeadde7.jpg
71M5J0JhQjL,What is the plating material?,Gold,51/51043aea.jpg
81ctSSn4n3L,What brand is the product?,Solimo,d9/d93603d4.jpg
71zqqIhX9rL,What is the primary color?,Pink,56/5609ee81.jpg
71m9GA4cz6L,What type of product is this?,Case,a5/a56264b5.jpg
61DAzAfPEDL,What oil are the tomatoes in?,Olive,09/090af49b.jpg
71cYkfZ9QuL,Are the stones authentic?,Simulated,65/65b27022.jpg
61HKSetCtzL,How many handles are there?,One,6b/6b2251d2.jpg
616j6lJKQ1L,"What type of room is this item ideal for, based on description?",Hallway,5b/5b8c39ac.jpg
71z5kYd2K1L,What country were these designed in?,Europe,6b/6b98edab.jpg
71fBVsQJtpL,What type of print is on the case?,3D,6f/6f09886e.jpg
81iZlv3bjpL,What material is the shoe made of?,Leather,8c/8ccb5859.jpg
61+TK77EA8L,What is the main image id?,61+TK77EA8L,49/49f4be7d.jpg
71tan5w5ZnL,What brand is the phone case?,Solimo,e0/e0b885e0.jpg
71ykHjS3vlL,Does the boot have laces?,Yes,82/82159bed.jpg
71QpwD41pUL,What state is the target market?,US,8d/8d7a5a66.jpg
61T4V4oTcfL,What brand is this phone case?,Solimo,6d/6db9e9d8.jpg
71AffUM47sL,What is the cover design style?,Printed,a5/a52eef12.jpg
710vi0E1ccL,Is this product for women or men?,Men,94/946811ab.jpg
71R5WdnzayL,What phone model is the cover for?,Samsung,1d/1dd668ab.jpg
711gH1NhVQL,What material is the case made from?,TPU,29/299c2cc1.jpg
81cvNqcFlLL,What company makes this product?,AmazonBasics,0f/0f1f12f8.jpg
71y3eY2KHdL,How long is the warranty description?,Ninety,7b/7b8d1e35.jpg
71t7iRwQchL,What fruit is printed?,Orange,a6/a61dbc27.jpg
81jC9+3LAIL,What is the cover's appearance?,Creaks,f3/f34ac286.jpg
71a1AhqtBjL,What color are the chairs?,Beige,a5/a56438f9.jpg
A1Xf1+UR1gL,What is inside the basket?,Towels,86/8629b10a.jpg
71JBM4HUecL,What is pictured in the vase?,Flowers,4a/4a405a9a.jpg
71uYc4SQM9L,What color is the shoe?,White,d1/d176279f.jpg
813XF4phuCL,What type of case is this?,Hard,55/55e4e85a.jpg
81J25DXqSqL,What material is the bag made of?,Leather,13/1376e3be.jpg
81khCTPM8qL,What color is the shoe?,Gray,7a/7aea55ef.jpg
71Epx8KoVBL,Is this clothing or footwear?,Footwear,00/00db081c.jpg
615EUcM78KL,Which marketplace is this item sold on?,Amazon,a6/a67fa1f4.jpg
81UtVUUmwkL,Is there a warranty for this product?,No,e7/e7ea1f36.jpg
81oGErj0z3L,What type of shoes are these?,Running,6e/6e28f4ac.jpg
A10zWfDG4FL,What shape is the rug?,Rectangular,4e/4e931073.jpg
61iUCFHpNaL,What is the product?,Bulb,42/42291f89.jpg
81kwjiu79+L,Are artificial flavors added?,No,53/532bf1d4.jpg
91pzRAjzA6L,What hangs above the window?,Rod,d4/d4ff230c.jpg
81lxSzh2JYL,What is the shoe's color?,Brown,a6/a6321a98.jpg
91BR1bx7XeL,How many pads are in the image?,Two,cb/cbd67509.jpg
61sJabRmoNL,What color is the shoe?,White,d9/d9a56c4b.jpg
71uTL6X0zfL,What shape are the earcups?,Round,ed/edad54b0.jpg
814jfQmneHL,What material is this product made of?,Hard,06/06c97aae.jpg
713W07UaXuL,What is the product's volume?,SixtyFour,0d/0dea2846.jpg
